crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4702815,99000,99000,0,0,디스커버리 익스페디션,프레시벤트 남성 기능성 저지로멜리나 카라티 (Dark Melange Gray),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4696811,484990,810000,325010,40,버버리,코튼 슬림핏 반소매 폴로 셔츠 - 화이트 / 8071621,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4696762,550990,1010000,459010,45,보테가베네타,신 코튼 피케 반소매 폴로 셔츠 - 치크 멜란지 / 820677V4Z009156,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4696149,299000,299000,0,0,말본 골프,트레블 버킷 테크 폴로티셔츠 GREEN (MAN),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4682890,45000,75000,30000,40,컨버스,프리미엄 칼라드 크루 스웻셔츠 레이크사이드 블루 10028004-A02,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4682096,14000,38000,24000,63,아다바트,기모 카라티셔츠 남성 3color,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4678478,110400,138000,27600,20,골든베어,Ribstop 1/2 Sleeves Collar Sweatshirt_G4TAM25171GYX,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4678464,110400,138000,27600,20,골든베어,Ribstop 1/2 Sleeves Collar Sweatshirt_G4TAM25171BUX,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4678443,110400,138000,27600,20,골든베어,Stretchable Woven Collar Sweatshirt_G4TAM25151GRX,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4676973,39900,66900,27000,40,밀리브로,도미넌트 폴로 카라 반팔 티셔츠 브라운,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4676947,39900,66900,27000,40,밀리브로,도미넌트 폴로 카라 반팔 티셔츠 카키,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4674031,319000,319000,0,0,어뉴골프,MEN SM AIR DOT SHORT T-SHIRT_BK,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4673791,52000,198000,146000,74,듀빅,남성 언발란스 블럭배색 반팔티셔츠 DD2MTS103,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4667621,119200,149000,29800,20,배드블러드,클래식 체크 럭비 셔츠 - 레드,,4.0,3.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4667619,119200,149000,29800,20,배드블러드,클래식 체크 럭비 셔츠 - 블랙,,4.3,3.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4667607,103200,129000,25800,20,배드블러드,배드블러드 스포츠 스트라이프 럭비 스웻셔츠 - 그린/네이비,,4.6,5.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4667606,103200,129000,25800,20,배드블러드,배드블러드 스포츠 벨벳 럭비 셔츠 - 그레이,,5.0,4.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4661484,89000,89000,0,0,마시모두띠,니트 코튼 폴로 스웨터,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4659071,550990,1010000,459010,45,보테가베네타,신 코튼 피케 반소매 폴로 셔츠 - 블랙 / 820677V4Z004157,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4650251,36800,46000,9200,20,더스토리,[8수] 미니멀 헤비 카라티 (멜란지),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4643418,109000,109000,0,0,노스페이스,NT7PR06A 남성 아이스 필드 반팔 폴로_BLACK,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4643152,133990,190000,56010,29,디젤,T-리저스트-DV-PJ 폴로 셔츠 - 화이트 / A150570AIJR100,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4643125,133990,190000,56010,29,디젤,T-리저스트-DV-PJ 폴로 셔츠 - 블랙 / A150570AIJR9XX,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4640190,220000,550000,330000,60,레이트 체크아웃,(U) 컬러블록 럭비 폴로 티 멀티 COLOURBLOCK RUGBY POLO,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4631946,53400,89000,35600,40,엠엠엘지,[Mmlg] M BORDER RUGBY SHIRT (NAVY),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4631325,49000,119000,70000,59,밀레,마시 카라 티셔츠_MXSUT262,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4631324,39000,119000,80000,67,밀레,투케 카라 티셔츠_MXSUT252,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4629469,24200,37800,13600,36,씨큐알,스판 아웃도어 택티컬 포켓 긴팔셔츠,,5.0,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4621471,68000,68000,0,0,렙시멈,초고밀도 타올 피케셔츠 롱슬리브 ver (5 Colors),,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4620062,45900,70000,24100,34,댄꼼마,짱구 얼굴 스트라이프 카라 티셔츠,,4.7,3.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4616367,161990,205000,43010,21,꼼데가르송 플레이,레드 하트 더블 와펜 로고 반소매 폴로 셔츠 - 화이트 / AZT2900512,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4608101,118000,118000,0,0,블랙볼드,유틸리티 윈드브레이커 BLUE,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4605855,22000,40000,18000,45,조마,100653.700 톨레툼 레드,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4601808,174100,259000,84900,33,빈폴골프,남성 블루종핏 칼라 티셔츠  블루,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4601788,139400,179000,39600,22,빈폴골프,남성 기모 컬러블럭 티셔츠  블랙,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4601665,154900,199000,44100,22,빈폴골프,남성 피케 반소매 칼라 티셔츠  그레이,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4600634,208600,298000,89400,30,프레드페리,[Sharp] 버티컬 스트라이프 니트 셔츠 - 네이비 AFPM2436537-608,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4599644,59500,218000,158500,73,슈페리어,남성 기모 프린트 티셔츠 와인 (IMSEKS40579),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4595707,26950,49000,22050,45,조마,100145.907 팔레르모 옐로우,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4595690,26950,49000,22050,45,조마,100145.600 팔레르모 레드,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4592613,196990,280000,83010,30,디젤,T-보르트-메고발-D 폴로 셔츠 - 블랙 / A107630HGAM9XX,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4585134,139300,199000,59700,30,라코스테,남성 홀리데이 긴팔 폴로 [네이비],,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4585121,139300,199000,59700,30,라코스테,남성 플라워 자카드 반팔 폴로 [딥그린],,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4585119,139300,199000,59700,30,라코스테,남성 플라워 자카드 반팔 폴로 [화이트],,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4584346,461990,925000,463010,50,보테가베네타,라이트 코튼 BV 엠브로이더리 반소매 폴로 셔츠 - 다크 네이비 / 796163V4DG01177,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4583763,13900,27600,13700,50,데니스골프,남성 어깨배색 솔리드 제에리티 NAZFMTS001,,5.0,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4579524,21450,39000,17550,45,조마,100003.450 폴로티 Green,,5.0,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4577498,238000,238000,0,0,롤링롤라이,롤롤 소프트 카라티 브라운로고,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4577048,21450,39000,17550,45,조마,100003.600 폴로티 Red,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4570753,69000,69000,0,0,마시모두띠,마이크로텍스처드 코튼 피케 폴로 셔츠,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4535295,269000,269000,0,0,앤투마스,RAILWAY 카라 반집업 맨투맨 남성 - 오프 화이트,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4533574,601990,880000,278010,32,버버리,체크 카라 롱 슬리브 티셔츠 - 아카이브 베이지 / 8098811,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4530080,136800,228000,91200,40,헤지스골프,블루 소매 포인트 반팔카라티_HUTS4B312B1,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4530068,124800,208000,83200,40,헤지스골프,블랙 컬러팔레트 쿨피케 반팔카라_HUTS4B411BK,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4530065,124800,208000,83200,40,헤지스골프,블루 컬러팔레트 쿨피케 반팔카라_HUTS4B411B5,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4515155,359000,359000,0,0,말본 골프,벤틸 기모 하프집 티셔츠 BLACK,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4515153,359000,359000,0,0,말본 골프,벤틸 기모 하프집 티셔츠 GREYISH BEIGE,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4511281,80000,89000,9000,10,레큘리,피케 카라 오버핏 맨투맨 셔츠 Burgundy,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4509440,76300,109000,32700,30,논타입,PANELED PIPING L/S PK T-SHIRTS (BEIGE),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4506206,119000,219000,100000,46,빈폴 멘,캐시미어혼방 버튼 칼라넥 스웨트 셔츠  네이비 (BC4X41C31R),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4504899,178000,178000,0,0,프레드페리,[M3636] 롱슬리브 트윈 팁 프레드페리 셔츠 - 블랙/골드 AFPM2433636-X72,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4496498,99000,99000,0,0,풋볼스탠다드,[PSG] 에센셜 카라 맨투맨_블루,,5.0,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4492354,19000,40000,21000,53,푸마 골프,기모 카라티셔츠 남성 3color,,4.2,5.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4491037,86400,108000,21600,20,1011갤러리,Gallery Logo PK T-Shirt - Black,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4491035,86400,108000,21600,20,1011갤러리,Gallery Logo PK T-Shirt - Purple,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4487093,16900,33700,16800,50,데니스골프,남성 상단 프린트 티셔츠 NALFMTS006,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4484354,89100,99000,9900,10,커스텀어스,호시 디테일 이중지 카라 티셔츠 CXS24WKKTA17 BLA,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4484030,38000,95000,57000,60,컨셉트컬리지,C패치 스트라이프 럭비 맨투맨 긴팔 카라티셔츠_핑크/네이비 [남녀공용],,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4475033,319000,319000,0,0,말본 골프,말본 컬러블럭 미드레이어 후드 BLACK (MAN),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4462814,76990,129000,52010,40,아디다스,[무료반품] 프리미엄 긴팔 폴로 셔츠 - 블랙 / IY9955,,5.0,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4456188,32700,109000,76300,70,지쿤,오리지널 반팔 피케 셔츠 GEE245-102 블랙,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4455360,36900,49900,13000,26,제멋,더스틴 헤비 솔트워싱 카라 맨투맨 브라운 SOMT2577,,4.7,20.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4450626,46400,58000,11600,20,비피투디스오더,98 스트라이프 럭비 롱 슬리브 셔츠 그레이,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4450624,46400,58000,11600,20,비피투디스오더,98 스트라이프 럭비 롱 슬리브 셔츠 네이비,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4450513,104300,149000,44700,30,문선,"02 M.C UNISEX, Stripe Rugby Shirt / Red Stripe",,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4450508,66700,89000,22300,25,문선,"01 M.C UNISEX, Stripe PK Shirt / Cherry Coke",,4.3,3.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4446424,148000,148000,0,0,호이테,HET JASPER STRIPE POLO (NAVY),,5.0,9.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4444810,374990,850000,475010,56,아워 레가시,픽 피케 폴로 셔츠 - 화이트 / M4243BWF,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4444270,71400,119000,47600,40,골스튜디오,EMBLEM COLOR BLOCK GAME SHIRT-LIGHT GREY,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4443491,484990,810000,325010,40,버버리,코튼 슬림핏 반소매 폴로 셔츠 - 화이트 / 8071621,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4442034,79200,99000,19800,20,어낫띵,MU-WI PIN-KNIT COLLAR-TEE (Beige),,4.7,3.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4442025,79200,99000,19800,20,어낫띵,MU-WI PIN-KNIT COLLAR-TEE (Charcoal),,5.0,9.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4437877,55300,79000,23700,30,골스튜디오,STADIUM STITCH FLEECE POLO SHIRT-MINT,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4437832,69300,99000,29700,30,골스튜디오,EMBLEM POLO SHIRT-BLACK,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4432967,118000,118000,0,0,나이스 매너스 클럽,NMC 세미오버핏 PK티셔츠 어스오픈 블랙,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4432732,179000,179000,0,0,라코스테,남성 프렌치 레귤러핏 긴팔 베이직 폴로 [멜란지그린],,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4432707,118300,169000,50700,30,라코스테,남성 베이직 긴팔 반집업 폴로 [차콜그레이],,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4431918,279000,279000,0,0,말본 골프,말본 믹스 모크넥 미들레이어 GREYISH BEIGE (MAN),,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4431472,17000,69000,52000,75,애플라인드,써모라이트 기모카라티셔츠_그레이,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4430702,61590,88000,26410,30,발루트,OVERSIZED LONG SLEEVE RUGBY T-SHIRTS (BROWN),,4.9,19.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4425102,118290,169000,50710,30,디오디,캠퍼 셔츠 - TAN,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4420048,80500,179000,98500,55,노티그,폴리혼방 체크 프린트 카라 티셔츠 그레이,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4418234,48950,89000,40050,45,허프,ARCH LOGO RUGBY TEE [BURGUNDY/BLACK],,4.9,10.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4417687,95200,119000,23800,20,롤링스튜디오,STRIPE POLO SHIRT NAVY/SKYBLUE,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4416781,37200,69000,31800,46,노티그,코튼혼방 티에리 긴팔 티셔츠 네이비,,4.5,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4416747,37200,69000,31800,46,노티그,코튼혼방 티에리 긴팔 티셔츠 핑크,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4414003,89000,89000,0,0,풋볼스탠다드,[울버햄튼] NO.12 마킹 에센셜 저지 PK셔츠_블랙,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4413996,89000,89000,0,0,풋볼스탠다드,[울버햄튼] NO.7 마킹 에센셜 저지 PK셔츠_블랙,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4413992,89000,89000,0,0,풋볼스탠다드,[울버햄튼] NO.7 마킹 에센셜 저지 PK셔츠_화이트,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4413987,99000,99000,0,0,풋볼스탠다드,[울버햄튼] NO.12 마킹 에센셜 PK셔츠_화이트,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4413986,99000,99000,0,0,풋볼스탠다드,[울버햄튼] NO.12 마킹 에센셜 PK셔츠_옐로우,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4413983,99000,99000,0,0,풋볼스탠다드,[울버햄튼] NO.7 마킹 에센셜 PK셔츠_화이트,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4408641,18000,158000,140000,89,피에이티,사선 프린트 티셔츠_1G35233,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4408619,19000,138000,119000,86,피에이티,솔리드 실켓 티셔츠_1G35160,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4408600,24000,178000,154000,87,피에이티,모티브 프린트 티셔츠_1G35137,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4408438,21900,32900,11000,33,비버리힐스 폴로클럽,남성 스트라이프 폴로 카라 반팔티셔츠 5Color TS006,,3.8,4.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4405339,268000,268000,0,0,유스,Oversized Knit Collar Sweater-Emerald,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4403488,76300,109000,32700,30,디스이즈네버댓,[무료반품] Damaged Half Zip Polo Sweatshirt Deep Water,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4400968,66000,220000,154000,70,오프로드,데님 우븐셔츠_5JC1511,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4397743,89100,99000,9900,10,커스텀어스,셔츠 레이어드 카라 티셔츠 CXS24FKMT812 BLA,,5.0,2.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4397042,64250,99000,34750,35,메종미네드,DOODLE HEART RUGBY T SHIRT BLACK,,5.0,9.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4397041,69200,99000,29800,30,메종미네드,DOODLE HEART RUGBY T SHIRT SKY BLUE,,5.0,4.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4391214,132050,139000,6950,5,유니온블루,RUGBY MERINO POLO KNIT [CHARCOAL],,4.9,507.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4390463,29400,84000,54600,65,블랙브라운,허니콤  오픈 카라 니트 [IVORY],,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4389703,138000,138000,0,0,프레드페리,[M6000] 플레인 프레드페리 셔츠 (T50) AFPM2436000-T50,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4389624,178000,178000,0,0,프레드페리,[M6006] 롱 슬리브 플레인 프레드페리 셔츠 - 블랙/화이트 M6006-350,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4388626,102000,170000,68000,40,아르마니 익스체인지,남성 로고 자카드 폴로 셔츠_다크 베이지 A414331002,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4388319,87000,145000,58000,40,빠니깔레,그레이 골프 스트레치 저지 긴팔 폴로 셔츠,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4387771,255200,319000,63800,20,말본 골프,말본 스트라이프 티셔츠 NAVY,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4387770,255200,319000,63800,20,말본 골프,말본 스트라이프 티셔츠 GREEN,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4382291,55600,278000,222400,80,클리브랜드 골프웨어,남성 소매포인트 고신축 카라넥 니트 풀오버 블랙,,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4381985,539990,1020000,480010,47,펜디,FF 모티프 프린트 레귤러핏 반소매 폴로 셔츠 - 화이트 / FY0985AAONF0QA0,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4380270,37800,54000,16200,30,인템포무드,프래피 스트라이프 럭비 티셔츠_브라운,,4.5,10.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4377494,135200,169000,33800,20,라코스테,노박 반팔 폴로(DH261454NI6W) 티셔츠,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4377492,135200,169000,33800,20,라코스테,노박 반팔 폴로(DH261454NIDE) 티셔츠,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4368253,110600,158000,47400,30,노앙,WASHED POLO LONG SLEEVE T-SHIRT BLUE,,5.0,4.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4362864,71400,119000,47600,40,노티카,83플래그 폴로 럭비티,,4.9,49.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4355112,299000,299000,0,0,말본 골프,아가일 패턴 폴로 티셔츠 GREEN (MAN),,5.0,1.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4352486,66000,110000,44000,40,인사일런스,데미지드 오버핏 폴로 CHARCOAL,,5.0,13.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4350971,179000,179000,0,0,헤지스,[아이코닉] 블루 긴팔 피케 카라 티셔츠,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4347565,179000,179000,0,0,올롤로,Figueroa Shirt White,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4345147,34500,69000,34500,50,크루멤버스온리,RESORT LONG SLEEVE POLO WHITE,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4345128,41500,83000,41500,50,크루멤버스온리,MESH MIX NYLON POLO BEIGE,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4344924,79000,99000,20000,20,풋볼스탠다드,[PSG] 엠블럼 PK셔츠_블루,,,,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4343884,64000,128000,64000,50,노드 아카이브,멀티 스트라이프 럭비 티셔츠 (그린),,5.0,19.0,TOP,1003,M,success
"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4343882,64000,128000,64000,50,노드 아카이브,멀티 스트라이프 럭비 티셔츠 (네이비),,,,TOP,1003,M,success
