crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",3118598,https://www.musinsa.com/products/3118598,23900,79900,56000,70,마인드브릿지,[MAB]그래픽반집업오버핏맨투맨 - 2color MXTS3155,108,5.0,14,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3079864,https://www.musinsa.com/products/3079864,34300,98000,63700,65,오아이오아이 컬렉션,컴포트 하프집업_라이트 그레이,106,4.9,7,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2991631,https://www.musinsa.com/products/2991631,41900,49000,7100,14,티떠블유엔,올드비 아노락 머드네이비 JYMT3460,201,5.0,23,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4120733,https://www.musinsa.com/products/4120733,39000,59900,20900,35,인터크루,반팔 블록 아노락 화이트 ITY2UJ07AWH,120,4.4,9,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3195196,https://www.musinsa.com/products/3195196,44900,79000,34100,43,커버낫,시어서커 집업 카라 티셔츠 카키,122,5.0,7,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3276597,https://www.musinsa.com/products/3276597,20600,36000,15400,43,페플,와이드 카라 반팔 티셔츠 화이트오트밀 JDST1409,44,4.5,4,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2766960,https://www.musinsa.com/products/2766960,29900,59800,29900,50,어나더 아카이브,에센셜 시그니쳐 반집업 맨투맨_그레이,2.4천,4.7,269,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4343235,https://www.musinsa.com/products/4343235,59000,99000,40000,40,낫포너드,N4 Logo Layered High Neck Quarter Zip Up - Khaki,196,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3534189,https://www.musinsa.com/products/3534189,31800,65000,33200,51,어반에이지,언리미티드 하프집업 블랙,297,4.7,36,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4799348,https://www.musinsa.com/products/4799348,45500,65000,19500,30,로어즈,Mesh Football Jersey - Black,134,5.0,4,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3491882,https://www.musinsa.com/products/3491882,24500,72000,47500,66,디 그랜드 마틴,V.HEAVY HALF ZIP-UP SWEAT LOGO_NAVY,32,4.7,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5109141,https://www.musinsa.com/products/5109141,39900,49900,10000,20,에잇세컨즈,래글런 하프집업 카라 반소매 니트  블랙,4,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2782853,https://www.musinsa.com/products/2782853,29900,79000,49100,62,1993스튜디오,93 로고 하프 집업_네이비,3.4천,4.9,235,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2839665,https://www.musinsa.com/products/2839665,69400,139000,69600,50,디아도라,반디에라 하프 집업 맨투맨 BLACK,53,5.0,4,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4306184,https://www.musinsa.com/products/4306184,225000,250000,25000,10,신:서울,곤룡포 장저고리,41,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5110545,https://www.musinsa.com/products/5110545,80020,89900,9880,11,엄브로,라이트브리즈 쿨링 반팔 피스테 베이지(UQ223CWT67),11,4.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4477453,https://www.musinsa.com/products/4477453,196000,196000,0,0,리버클래시,[24FW] LKW41452 그레이 스타디움 하프집업 티셔츠,10,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3167712,https://www.musinsa.com/products/3167712,35400,118000,82600,70,디바인디스턴스,시그니처 하프 집업 맨투맨 [네이비],56,5.0,1,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2710827,https://www.musinsa.com/products/2710827,50150,59000,8850,15,로우랩,써클 RAW 자수 하프집업 (오트밀),61,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2748192,https://www.musinsa.com/products/2748192,63200,79000,15800,20,후크,로고 그레이 반집업 맨투맨,2.3천,4.8,142,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3875679,https://www.musinsa.com/products/3875679,57600,96000,38400,40,페이퍼보이,[SET] 스포츠클럽 스웨트 하프팬츠 셋업 5color,250,4.8,11,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3538077,https://www.musinsa.com/products/3538077,41500,69000,27500,40,게인스보로,[무료반품] 3D 로럴골든 배색 하프집업_화이트멜란지/오트밀,78,5.0,2,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4467744,https://www.musinsa.com/products/4467744,66000,110000,44000,40,크럼프,JOMA x CRUMP 데포르티바 피스테 [네이비],61,5.0,3,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4994942,https://www.musinsa.com/products/4994942,79900,79900,0,0,프로젝트엠,남성) 더블니트 아노락 맨투맨_EYF1TR1720DKH,1,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3073928,https://www.musinsa.com/products/3073928,44500,89000,44500,50,리복,벡터 하프 집업 맨투맨 - 멜란지 그레이,82,4.7,6,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4757022,https://www.musinsa.com/products/4757022,99000,99000,0,0,베트랙트,트랙 반집업 셋업_블랙,6,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5054312,https://www.musinsa.com/products/5054312,59900,59900,0,0,폴햄,남성) 쿨무브 우븐 포켓 반팔티_PHF2TS1730,2,,,TOP,1008,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3511805,https://www.musinsa.com/products/3511805,97600,279000,181400,65,썬러브,Lovers Golf Pullover Black,258,5.0,7,TOP,1008,M,success
