crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",5130198,https://www.musinsa.com/products/5130198,60890,87000,26110,30,디앤에스알,시그니처 와이드 데님 팬츠 워시드 블랙,212,5.0,1,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1584704,https://www.musinsa.com/products/1584704,28900,59000,30100,51,시그니처,퍼티그 와이드 데님 [오프화이트],2.6만,4.8,8천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2985719,https://www.musinsa.com/products/2985719,43260,103000,59740,58,꼼파뇨,커브드 와이드 데님 팬츠 블랙,1.7만,4.8,568,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4643382,https://www.musinsa.com/products/4643382,36900,68000,31100,46,딥센스,벌룬 와이드 포켓 밴딩  팬츠 D637 - 3COLOR,2.4천,4.8,76,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4834822,https://www.musinsa.com/products/4834822,44850,69000,24150,35,리트리버클럽,LIL RABBIT DENIM [BLACK],2.5천,4.6,49,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4702166,https://www.musinsa.com/products/4702166,29950,59900,29950,50,지크립,핀턱 벌룬핏 와이드 데님팬츠 (Dark Blue),8.3천,4.8,337,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4241658,https://www.musinsa.com/products/4241658,39980,61500,21520,35,언탭트 스튜디오,바이오워싱 와이드 카고 데님팬츠,3.7천,4.9,169,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2701516,https://www.musinsa.com/products/2701516,22250,89000,66750,75,비슬로우,RIGID WIDE FLARE JEANS INDIGO,1.1천,4.7,151,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1644714,https://www.musinsa.com/products/1644714,59000,98000,39000,40,오더아카이브,Semi flare wide 04 - Blue egon,4.0천,4.8,330,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4072132,https://www.musinsa.com/products/4072132,39900,52000,12100,23,디스펑트,KEY RING WASHING DENIM PANTS(BLUE),4.4만,4.8,3천+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4935422,https://www.musinsa.com/products/4935422,40000,89000,49000,55,버던트,컨스트럭션 와이드 데님 팬츠 [샌드블루],899,5.0,30,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4747232,https://www.musinsa.com/products/4747232,59000,82000,23000,28,르아르,에브리데이 커브드 데님 팬츠 [차콜],1.2천,5.0,44,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4306136,https://www.musinsa.com/products/4306136,78400,98000,19600,20,브랜디드,[스토커즈 콜라보] COMFY JEANS (SMOKY LIGHT BLUE),3.8천,4.9,739,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4750059,https://www.musinsa.com/products/4750059,39800,66000,26200,40,워크온바디오프,릴렉스 세미와이드 데님 팬츠 [라이트블루],883,4.7,59,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4871330,https://www.musinsa.com/products/4871330,111300,159000,47700,30,리바이스,578™ 배기 진_A4750-0022,488,5.0,19,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3170025,https://www.musinsa.com/products/3170025,74500,149000,74500,50,모드나인,Fading Craft - MOD7ww,1.6천,5.0,129,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4522605,https://www.musinsa.com/products/4522605,48600,81000,32400,40,엠오오,웨이브 벌룬 와이드 데님 팬츠 - 다크브라운,5.8천,4.6,51,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4966340,https://www.musinsa.com/products/4966340,148200,156000,7800,5,벨리에,트루 와이드 데님 팬츠 - 미드나잇 인디고,380,5.0,5,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5034994,https://www.musinsa.com/products/5034994,75600,108000,32400,30,파브레가,핀치 커브드 데님 팬츠 (스모크 인디고),745,5.0,20,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1885631,https://www.musinsa.com/products/1885631,29400,49000,19600,40,토피,SL01 섬머 데님 와이드 팬츠 (RAW INDIGO),7.4만,4.8,2만+,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2806344,https://www.musinsa.com/products/2806344,31200,59000,27800,47,블론드나인,원턱 로우 데님 팬츠 [와이드핏],3.5천,4.6,181,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4933452,https://www.musinsa.com/products/4933452,49000,99000,50000,51,플랙,[메르고X플랙] 셀비지 데님팬츠 K50 로우,448,4.9,25,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4314728,https://www.musinsa.com/products/4314728,37800,84000,46200,55,웨스트 그랜드 블러바드,[해피가이정호 PICK] 휴즈 와이드 원턱 생지 데님 팬츠 BLACK INDIGO,1.0천,4.9,55,BOTTOM,3002,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4533560,https://www.musinsa.com/products/4533560,34930,49900,14970,30,스파오,"(기용,한동pick) 빈티지 와이드 진_SPTJF23C56",974,4.9,160,BOTTOM,3002,M,success
