crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",4745693,https://www.musinsa.com/products/4745693,59800,86000,26200,30,낫포너드,Colour Block Nylon Pants - Charcoal,764,4.7,14,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4288931,https://www.musinsa.com/products/4288931,23600,56900,33300,59,디미트리블랙,[무료반품] VLAD 워터프루프 와이드 카고 팬츠_카모플라쥬,989,4.9,26,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4511488,https://www.musinsa.com/products/4511488,51000,65000,14000,22,이넥시스,리플렉트 와이드 팬츠 (Black),2.8천,4.8,32,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3347011,https://www.musinsa.com/products/3347011,51800,74000,22200,30,드로우핏,카고 파라슈트 치노 팬츠 [OFF WHITE],2.9천,4.8,177,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4258826,https://www.musinsa.com/products/4258826,45400,82000,36600,45,버튼서울,[여름.ver] 베이직 라인 나일론 스트링 팬츠 (블랙),8.3천,4.8,127,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4175295,https://www.musinsa.com/products/4175295,37400,49900,12500,25,무센트,[무료반품] 빌바오 폴리 나일론 파라슈트 스트링 와이드 팬츠 남녀공용 (4컬러),7.5천,4.7,184,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3404709,https://www.musinsa.com/products/3404709,37890,66900,29010,43,무신사 스탠다드,시티 레저 와이드 벨티드 카고 팬츠 [카키],8.5천,4.9,2천+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1844582,https://www.musinsa.com/products/1844582,19400,37400,18000,48,브렌슨,(Renew Ver.) 원턱 와이드 스웨트 팬츠 ( 7Color ) ( 기모선택 ),15만,4.8,3만+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4436477,https://www.musinsa.com/products/4436477,20500,35200,14700,42,와일드락,나일론 스트링 카고 팬츠,354,4.8,46,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3990037,https://www.musinsa.com/products/3990037,28900,89900,61000,68,라이크더모스트,투테이핑 핀턱 와이드 트레이닝 팬츠 [그린],1.6만,4.8,319,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2795622,https://www.musinsa.com/products/2795622,30690,43900,13210,30,무신사 스탠다드,더블 니트 투 턱 와이드 라운지 스웨트 팬츠 [크림],2.0천,4.9,198,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4517755,https://www.musinsa.com/products/4517755,49800,69800,20000,29,음,사이드 버튼스냅 벌룬와이드 스웨트팬츠 3COLOR,5.8천,4.7,166,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4312595,https://www.musinsa.com/products/4312595,52510,89000,36490,41,널디,자카드 테잎 트랙 팬츠 (블랙/아이보리/라이트퍼플/레드브라운),1.5천,4.8,66,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4747479,https://www.musinsa.com/products/4747479,19900,40900,21000,51,이지바이,[2PACK] 라이트워크 여름 데일리 쿨 트레이닝 밴딩 팬츠(M5OPSP02) 6 Colors,229,4.2,9,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5135314,https://www.musinsa.com/products/5135314,58900,103800,44900,43,피아네르,[2 PACK] 컴포터블 와이드 플리츠 팬츠 (3color),159,4.8,5,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4536873,https://www.musinsa.com/products/4536873,31900,58000,26100,45,필루미네이트,핀 턱 테이핑 트레이닝 팬츠-브라운,4.1천,4.6,74,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3579889,https://www.musinsa.com/products/3579889,97300,139000,41700,30,세터,[박규영 착용] 로턴 올 데이 트랙 팬츠 리조트 크림,2.1천,4.8,53,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4535845,https://www.musinsa.com/products/4535845,44100,49000,4900,10,터틀백,TBK 나일론 삥줄 스트링 팬츠 (블랙),4.3천,4.7,156,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4934180,https://www.musinsa.com/products/4934180,22140,36900,14760,40,포더핏,[여름옵션 OR 일반] 사이드 핀턱 스웨트 와이드 팬츠_멜란지,2.3천,4.9,61,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4128993,https://www.musinsa.com/products/4128993,21500,39000,17500,45,블랙모먼트,유틸리티 와이드 파라슈트 나일론 팬츠 _ 4COLOR,4.1천,4.6,223,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4837475,https://www.musinsa.com/products/4837475,94400,118000,23600,20,밀로 아카이브,와이드 트랙 라인 팬츠 [블랙],1.1천,5.0,25,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4974357,https://www.musinsa.com/products/4974357,80100,89000,8900,10,비욘드클로젯,노맨틱 멀티 반다나 패턴 코튼 스트링 팬츠 네이비,153,4.8,4,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4335497,https://www.musinsa.com/products/4335497,17900,69000,51100,74,언리미트,Track Pants (U24DBPT474),513,4.7,39,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3798501,https://www.musinsa.com/products/3798501,47600,119000,71400,60,엄브로,리볼트 스트레이트&조거 2WAY 우븐 팬츠 라이트 그레이(UP123CPT12),201,4.6,37,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1985223,https://www.musinsa.com/products/1985223,22100,89000,66900,75,낫포너드,Nylon Cargo Wide Pants - Light Grey,4.8만,4.9,8천+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4121491,https://www.musinsa.com/products/4121491,40400,62400,22000,35,고스트리퍼블릭,[2PACK] 베이직 원턱 버뮤다 반바지 1종 택2,888,4.8,73,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3764990,https://www.musinsa.com/products/3764990,51600,129000,77400,60,엄브로,면트윌 카고 테이퍼드&조거 2WAY 팬츠 블랙(UP123CPT13),279,4.9,32,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4556434,https://www.musinsa.com/products/4556434,39900,59000,19100,32,스켈리웩,라인 트레이닝 팬츠[블루],7.3천,4.8,170,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4741327,https://www.musinsa.com/products/4741327,34900,50000,15100,30,마카사이트,사이드턱 와이드 스웨트 팬츠 브라운,2.5천,4.5,52,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4806393,https://www.musinsa.com/products/4806393,34900,43700,8800,20,브렌슨,파이핑 스트링 와이드 스웨트 팬츠 ( 4Color ),8.9천,4.8,521,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4471713,https://www.musinsa.com/products/4471713,55900,92000,36100,39,더마일,CN 카고 벌룬 팬츠 [Khaki Brown],6.8천,4.9,126,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4148425,https://www.musinsa.com/products/4148425,27400,49900,22500,45,무센트,[무료반품] 마드리드 폴리 나일론 와이드 팬츠 남녀공용 (5컬러),2.6만,4.6,922,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4772155,https://www.musinsa.com/products/4772155,150990,189000,38010,20,아디다스,[무료반품] ADILENIUM 3 카고 팬츠 - 레가시인디고 / JY6294,869,5.0,14,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1736561,https://www.musinsa.com/products/1736561,35100,39000,3900,10,제로,Deep One Tuck Sweat Pants [Oatmeal],1.1만,4.9,3천+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4186138,https://www.musinsa.com/products/4186138,27900,49900,22000,44,리브레너,나일론 스트링 팬츠 &  나일론 카고 스트링 팬츠 5COLOR,2.2천,4.7,160,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2756162,https://www.musinsa.com/products/2756162,54000,68000,14000,21,이넥시스,Reverse Pleat Wide Pants (Black),8.8천,4.8,294,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4939569,https://www.musinsa.com/products/4939569,24890,35570,10680,30,언탭트 스튜디오,버뮤다 원턱 와이드 트레이닝 반바지 2Color,821,4.9,120,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4000953,https://www.musinsa.com/products/4000953,26200,45000,18800,42,더블유브이프로젝트,파라슈트 카고팬츠 인디핑크 JJLP7679,1.3천,4.8,30,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1735427,https://www.musinsa.com/products/1735427,35900,116000,80100,69,에스이에스티,[2PACK] 와이드핏 트레이닝 스웨트 팬츠 - 6Color,5.2만,4.7,1만+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4498316,https://www.musinsa.com/products/4498316,24300,32400,8100,25,유니온스튜디오,스트링 와이드 스웨트 팬츠 ( 4Color ),1.1만,4.8,1천+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2492155,https://www.musinsa.com/products/2492155,38900,69800,30900,44,피아네르,[2 PACK] 세미 와이드 밴딩 플리츠 팬츠 (3color),3.1천,4.8,979,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4728662,https://www.musinsa.com/products/4728662,30900,54000,23100,43,필루미네이트,카펜터 스웨트 팬츠-브라운,1.4천,4.8,30,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4730016,https://www.musinsa.com/products/4730016,42900,85000,42100,50,바운더리,원턱 백 포인트 패치 스웨트 팬츠 [브라운],4.5천,4.8,42,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3646381,https://www.musinsa.com/products/3646381,53800,69000,15200,22,어레이드,컴피 인버티드 플리츠 스웻 팬츠 [BROWN],9.1천,4.9,410,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4925584,https://www.musinsa.com/products/4925584,29000,58000,29000,50,후러브스아트,듀얼 플리츠 와이드 팬츠 블랙,394,4.6,11,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4834075,https://www.musinsa.com/products/4834075,29900,49900,20000,40,스파오,트랙 와이드 팬츠 (나일론)_SPTCF23C12,84,5.0,2,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3467384,https://www.musinsa.com/products/3467384,18400,41000,22600,55,에이지오디,와이드 빅포켓 코튼 카고 밴딩 팬츠 [카키],3.2만,4.8,4천+,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4422214,https://www.musinsa.com/products/4422214,79000,79000,0,0,무쌍,와이드 오버 스웨트 트레이닝 팬츠,1.3천,4.9,9,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4827780,https://www.musinsa.com/products/4827780,80840,94000,13160,14,슬로우애시드,다이드 코튼 와이드 카고 팬츠 [베이지],745,5.0,4,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4800083,https://www.musinsa.com/products/4800083,79200,99000,19800,20,스케이터락,Painting Cross Sweat Wide Pants ((melange gray)),3.2천,4.9,7,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4378918,https://www.musinsa.com/products/4378918,49990,69000,19010,28,젠더스트,Pan Strap Wide Pants - 2COL,5.0천,4.9,165,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3439119,https://www.musinsa.com/products/3439119,32040,89000,56960,64,토피,파이핑 라인 트랙 스트링 팬츠 (NAVY),3.9천,4.7,164,BOTTOM,3004,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3836920,https://www.musinsa.com/products/3836920,36900,51000,14100,28,디미트리블랙,[무료반품] VLAD 워터프루프 와이드 카고 팬츠_블랙/차콜 그레이,1.6천,4.9,157,BOTTOM,3004,M,success
