product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
3441586,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3441586,29500,59000,29500,50,팀코믹스,NYLON COSMIC STAR LS BLACK,9.0천,4.9,(692),TOP,001005,M,success
2990309,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2990309,24900,49900,25000,50,1989스탠다드,AUTHENTIC 맨투맨 (STMSTD-0007),4.4천,4.8,(382),TOP,001005,M,success
3725600,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3725600,38900,40000,1100,3,마카사이트,Arch logo Sweat Shirt_8 COLOR,1.4만,4.9,(1천+),TOP,001005,M,success
3475395,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3475395,38500,55000,16500,30,웬즈데이오아시스,[기모버전추가]시그니처 오버핏 맨투맨 6COLOR,3.9만,4.8,(5천+),TOP,001005,M,success
4759843,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4759843,40000,56860,16860,30,언탭트 스튜디오,슈팅스타 트랙 럭비카라 오버핏 맨투맨 스웻 티셔츠 3Color,1.2천,5.0,(140),TOP,001005,M,success
4449464,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4449464,94000,94000,0,0,에이치덱스,[에이치덱스×롯데자이언츠] 자이언츠 웜업 풀오버 (Black),422,4.9,(25),TOP,001005,M,success
4316115,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4316115,40000,89000,49000,55,세컨모놀로그,코만도 워시드 피그먼트 스웻셔츠 [DGRAY]_SETS041DGRAY,3.5천,4.7,(172),TOP,001005,M,success
4335513,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4335513,17900,79000,61100,77,언리미트,Track Pullover (U24DTTS472),625,4.6,(41),TOP,001005,M,success
897632,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/897632,39900,69000,29100,42,트래블,캠프 바시티 피그먼트 스웨트셔츠 블루 섀도우,5.0만,4.7,(1만+),TOP,001005,M,success
4498350,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4498350,22900,28700,5800,20,유니온스튜디오,오버핏 절개라인 스웨트 셔츠 ( 4Color ),1.6천,4.8,(251),TOP,001005,M,success
4306373,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4306373,59900,107900,48000,44,코드그라피,[SET] 24H 트랙 브이넥 맨투맨 셋업_네이비,2.3천,4.9,(94),TOP,001005,M,success
