crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",4685651,https://www.musinsa.com/products/4685651,79200,99000,19800,20,미즈노,RB PISTE_32YE5A20,1.4천,5.0,36,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4439882,https://www.musinsa.com/products/4439882,55200,69000,13800,20,디키즈,루즈핏 빅로고 긴소매 Black,2.6천,4.8,64,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4672840,https://www.musinsa.com/products/4672840,34300,49000,14700,30,엘엠씨,FN OG LONG SLV TEE white,1.2천,4.9,30,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3847037,https://www.musinsa.com/products/3847037,44850,69000,24150,35,와이케이,말티즈 구름 메쉬 져지 롱슬리브 티셔츠,4.5천,4.9,262,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4290713,https://www.musinsa.com/products/4290713,24990,31900,6910,22,우즈,Weather emoticon 롱슬리브 (DIS002)화이트,4.6천,4.6,60,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",604387,https://www.musinsa.com/products/604387,23520,56000,32480,58,꼼파뇨,롱슬리브 헤비 오버핏 스트라이프 단가라 블랙,1.3만,4.7,3천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",5021337,https://www.musinsa.com/products/5021337,44900,56200,11300,20,파르티멘토,린넨 블렌드 컷오프 니트 블랙,781,4.7,15,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4345490,https://www.musinsa.com/products/4345490,55300,79000,23700,30,혼다 모터사이클,Honda Motorcycle Mesh Long sleeve White,1.0천,4.7,40,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3779343,https://www.musinsa.com/products/3779343,21000,42000,21000,50,카비시,LIGHTNING SKELETON LS TEE WHITE(CV2ESUT553A),7.5천,4.8,309,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",1275020,https://www.musinsa.com/products/1275020,29150,53000,23850,45,꼼파뇨,스트라이프 와펜 로고 롱슬리브 네이비그린,1.7만,4.8,3천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4013054,https://www.musinsa.com/products/4013054,32250,43000,10750,25,가까이 유니언즈,절개 피그먼트 긴팔 티셔츠 애쉬 퍼플,1.2만,4.8,877,TOP,1010,M,success
