product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
2358138,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2358138,83300,119000,35700,30,에트오소메,로고 집업 스웻 셔츠(네이비),65,5.0,(3),TOP,001008,M,success
4826069,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4826069,20000,52900,32900,62,시그니처,레글런 하프 집업 트랙 니트[블랙],57,,,TOP,001008,M,success
4262020,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4262020,45900,53900,8000,15,언더오프,오버핏 하프 집업 맨투맨 스웨트 오트밀,40,3.0,(1),TOP,001008,M,success
4120733,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4120733,39000,59900,20900,35,인터크루,반팔 블록 아노락 화이트 ITY2UJ07AWH,100,4.3,(6),TOP,001008,M,success
3039440,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3039440,54600,78000,23400,30,엠엠엘지,[Mmlg] BETWEEN SNAP SWEAT (SQUID BLACK),411,4.9,(9),TOP,001008,M,success
2748189,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2748189,63200,79000,15800,20,후크,로고 블랙 반집업 맨투맨,2.9천,4.8,(204),TOP,001008,M,success
2845353,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2845353,63200,79000,15800,20,에프씨엠엠 스포츠,프로 리플렉티브 테크니컬 윈드브레이커 - 화이트,118,,,TOP,001008,M,success
2748467,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2748467,34100,40000,5900,15,퍼스텝,마일 하프넥 맨투맨 그린 BJMT4510,132,4.6,(14),TOP,001008,M,success
2707497,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2707497,39900,79900,40000,50,마인드브릿지,[MAB]하프집업오버핏맨투맨 - 3color MWTS6152,259,4.8,(22),TOP,001008,M,success
3195192,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3195192,46900,79000,32100,41,커버낫,시어서커 집업 카라 티셔츠 네이비,94,4.8,(4),TOP,001008,M,success
4467745,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4467745,88000,110000,22000,20,크럼프,JOMA x CRUMP 데포르티바 피스테 [블랙],89,5.0,(2),TOP,001008,M,success
2855098,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2855098,69500,139000,69500,50,오프그리드,그리드 RDS 다운 풀오버-블랙,143,5.0,(8),TOP,001008,M,success
2672626,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2672626,47400,79000,31600,40,그루브라임,(자수) GVRE LOGO BIG OVER HALF ZIP-UP (GREY) [LRQFCTM320M],103,4.8,(10),TOP,001008,M,success
3917576,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3917576,85500,95000,9500,10,플레이버리즘,CURVED POCKET ZIP-UP SHIRT (TO0019-1),392,5.0,(7),TOP,001008,M,success
2775676,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2775676,39000,79000,40000,51,컬럼비아 유니버시티,CU TENNIS CLUB TERRY HALF ZIP-UP SWEATSHIRTS 크라운네이비,109,5.0,(9),TOP,001008,M,success
3009798,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3009798,37500,75000,37500,50,이벳필드,블랙 래빗 하프집업 맨투맨 그레이,509,4.9,(25),TOP,001008,M,success
2791179,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2791179,35700,119000,83300,70,마크엠,GRAFFITI ZIP SWEATSHIRT BEIGE,10,,,TOP,001008,M,success
3541757,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3541757,77700,259000,181300,70,밥캣,마이크로 플리스 아노락 후디 - 오렌지,18,,,TOP,001008,M,success
3066396,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3066396,29000,88000,59000,67,벤셔먼,남성 테니스 반집업 카라 티셔츠 네이비 BNATS152M,125,5.0,(1),TOP,001008,M,success
3716891,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3716891,114750,255000,140250,55,지오송지오,카라 집업 튜닉 베이지,11,,,TOP,001008,M,success
4076248,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4076248,26940,44900,17960,40,에잇세컨즈,반소매 유틸리티 셔켓  라이트 그린 (424565EY32),50,4.9,(10),TOP,001008,M,success
3642034,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3642034,29750,85000,55250,65,네이키드서프클럽,페트 리사이클 N.S.C 지퍼맨투맨(Mustard),48,4.7,(7),TOP,001008,M,success
3968632,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3968632,69500,139000,69500,50,머렐,[MEN] 라이프 메쉬패치 반팔 셔츠 CHARCOAL,45,5.0,(4),TOP,001008,M,success
4628727,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4628727,35400,59000,23600,40,푸마,팀골 트레이닝 1/4 집(65862903) 긴팔티,541,4.5,(8),TOP,001008,M,success
3621935,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3621935,128250,285000,156750,55,지오송지오,테리 카라 집업 스웻셔츠 아이보리,2,,,TOP,001008,M,success
4027208,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4027208,76500,85000,8500,10,세인트페인,SP 테리 바시티 하프집업-네이비,31,,,TOP,001008,M,success
3097595,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3097595,65400,109000,43600,40,오아이오아이 컬렉션,볼드 로고 반 집업_네이비,141,5.0,(6),TOP,001008,M,success
3881005,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3881005,89600,128000,38400,30,밀로 아카이브,데미지 하프 집업 [워시드 블랙],103,,,TOP,001008,M,success
4816160,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4816160,66400,83000,16600,20,크루멤버스온리,QUARTER ZIP PULLOVER M GRAY,1,,,TOP,001008,M,success
3568365,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3568365,55300,79000,23700,30,아메스 월드와이드,WORLDWIDE HALF ZIP UP BLACK,268,4.9,(13),TOP,001008,M,success
5035252,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/5035252,147000,210000,63000,30,지오송지오,타임리스 카라 집업 튜닉 차콜 ZH3TS388CH,3,,,TOP,001008,M,success
2855214,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2855214,49500,99000,49500,50,오프그리드,쉐르파 오버핏 풀오버-차콜,29,,,TOP,001008,M,success
2782846,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2782846,39500,79000,39500,50,1993스튜디오,93 로고 하프 집업_와인,2.9천,4.9,(131),TOP,001008,M,success
3468301,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3468301,24800,35400,10600,30,에이지오디,하프 집업 오버핏 스웨트 셔츠 [크림],1.2천,4.8,(74),TOP,001008,M,success
4329511,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4329511,13350,89000,75650,85,디폴트벨류,[기모] Authentic Zip-Up Sweat Shirt Burgundy,132,5.0,(19),TOP,001008,M,success
4993084,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4993084,79200,99000,19800,20,노스페이스,NT7LR02B 남성 비스티 긴팔 집티_COOL GRAY,5,,,TOP,001008,M,success
2358019,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2358019,83300,119000,35700,30,에트오소메,로고 집업 스웻 셔츠(오트밀),44,5.0,(1),TOP,001008,M,success
3574791,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3574791,61200,68000,6800,10,세인트페인,SP 세인트 로고 블록 하프 집-네이비,138,5.0,(1),TOP,001008,M,success
3572387,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3572387,29880,49800,19920,40,셔터,COLOURWAY 아노락 스웨트셔츠 블루(SBTS214),11,,,TOP,001008,M,success
4262021,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4262021,45900,53900,8000,15,언더오프,오버핏 하프 집업 맨투맨 스웨트 그레이,24,,,TOP,001008,M,success
2855213,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2855213,49500,99000,49500,50,오프그리드,쉐르파 오버핏 풀오버-카키,55,4.8,(4),TOP,001008,M,success
3470736,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3470736,99000,198000,99000,50,골든베어,Hybrid Cut & Sew Half Zip-up_G4TAW23511BKX,34,5.0,(2),TOP,001008,M,success
2427224,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2427224,49000,98000,49000,50,노클,22Fw Relax Half zip hoodie Lime,168,5.0,(31),TOP,001008,M,success
2497900,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2497900,29700,99000,69300,70,유에프씨 스포츠,UFC 라스베가스 하프집 반팔 맨투맨 라임 U2SWT1317LM,15,,,TOP,001008,M,success
4671545,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4671545,29900,47900,18000,38,디미트리블랙,ASI 포시즌 에센셜 하프 집업 맨투맨_피그먼트 차콜,218,4.3,(7),TOP,001008,M,success
3028091,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3028091,56900,95000,38100,40,커버낫,박스 어센틱 스탠 카라 집업 라이트 블루 (발매제외),59,5.0,(2),TOP,001008,M,success
4018724,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4018724,53400,89000,35600,40,크리틱,HALF ZIP WOVEN ANORAK BLACK,447,5.0,(18),TOP,001008,M,success
3095057,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3095057,62300,89000,26700,30,에이카화이트,EVERYDAY AECA CLOVER COLLAR SWEAT-BLACK,284,5.0,(23),TOP,001008,M,success
3167712,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3167712,35400,118000,82600,70,디바인디스턴스,시그니처 하프 집업 맨투맨 [네이비],56,5.0,(1),TOP,001008,M,success
2373591,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2373591,58800,84000,25200,30,소버먼트,860G 피그먼트 하프 짚업-스톤 네이비-,961,4.8,(165),TOP,001008,M,success
2696416,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2696416,44500,89000,44500,50,잇터,심볼 로고 스웻 하프 집업 아노락_오트밀,509,4.9,(42),TOP,001008,M,success
3834985,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3834985,56800,71000,14200,20,후브스,플러 반 집업 카라 스웻 [네이비],2.1천,4.8,(67),TOP,001008,M,success
3835346,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3835346,59000,115000,56000,49,아이더,POP 멜란지 α 긴팔 짚업 티셔츠_Navy,4,,,TOP,001008,M,success
4551180,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4551180,30000,49500,19500,39,브이투,소프트 울 브러쉬 하프 집업 니트_네이비,89,4.8,(4),TOP,001008,M,success
