product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
4396846,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4396846,17100,67000,49900,74,컨셉타이드,제크 그래픽 에센셜 후드_Navy,97,5.0,(4),TOP,001004,M,success
2405246,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2405246,67560,139000,71440,51,캘빈클라인 진,남 블랙 릴렉스핏 스탠다드 로고 후디 40HM231 BAE,1.8천,4.8,(27),TOP,001004,M,success
3921162,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3921162,64900,108000,43100,40,어반드레스,Sunground Hoody - 5COL,2.1만,4.6,(343),TOP,001004,M,success
2387344,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2387344,75050,79000,3950,5,프리즘웍스,OG HEAVYWEIGHT PULLOVER HOODY _ NAVY,3.6천,4.9,(351),TOP,001004,M,success
3304615,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3304615,484990,1410000,925010,66,오프 화이트,바시티 패치 슬림 후디 - 블랙 / OMBB097S23FLE0091069,62,5.0,(1),TOP,001004,M,success
3748173,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3748173,13350,89000,75650,85,디폴트벨류,컬시브 후드 블랙,140,4.7,(26),TOP,001004,M,success
4822049,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4822049,78400,98000,19600,20,에스피오나지,Script Logo Heavyweight Hoodie Grey,200,4.8,(5),TOP,001004,M,success
3489190,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3489190,55500,55500,0,0,러기드하우스,아메리칸 헤리티지 후드티 네이비,2.5천,4.9,(209),TOP,001004,M,success
4947014,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4947014,71200,89000,17800,20,리,스몰 트위치 로고 후드 그레이,155,5.0,(2),TOP,001004,M,success
4594425,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4594425,21800,109000,87200,80,푸마,[무료반품] 푸마 X 원피스 후드 TR (62466624),21,,,TOP,001004,M,success
4827264,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4827264,33000,79000,46000,58,토니로렌스,에센셜 스몰 심볼 오버사이즈 후디 멜란지 그레이,88,5.0,(6),TOP,001004,M,success
4526958,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4526958,69300,99000,29700,30,시티브리즈 유니,시티 플러피 그래픽 후디_OATMEAL,2.8천,4.8,(46),TOP,001004,M,success
4890028,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4890028,159000,159000,0,0,앵글런,Snake Print Shirt Layered Hoodie - Black,31,5.0,(1),TOP,001004,M,success
4513301,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4513301,794990,1280000,485010,38,발렌시아가,미디엄 핏 후드 - 블랙:화이트 / 767877TKVI91070,205,5.0,(1),TOP,001004,M,success
4640818,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4640818,29900,59800,29900,50,라이크더모스트,더즌트 LTMT 오버 후디_블랙,1.8천,4.7,(48),TOP,001004,M,success
2287393,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2287393,82800,92000,9200,10,우알롱,Signature standard hoodie - BLACK,1.6만,4.8,(968),TOP,001004,M,success
4821284,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4821284,243990,465000,221010,48,메종 키츠네,볼드 폭스 헤드 패치 컴포트 후드 - 블랙 / MM00713KM0321P199,132,,,TOP,001004,M,success
2271972,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2271972,55300,79000,23700,30,리트리버클럽,RETRIEVER FRIENDS HOODIE [GREEN],1.8만,4.8,(1천+),TOP,001004,M,success
3608880,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3608880,38800,128000,89200,70,어반에이지,[SET] 로고 포인트 오버 후드 + 조거 팬츠,2.6천,4.8,(69),TOP,001004,M,success
3117346,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3117346,19000,79000,60000,76,스위브,Side Woven Mix Hoodie (Grey) [LSRSCTH105M],251,4.7,(18),TOP,001004,M,success
2314613,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2314613,36120,43000,6880,16,토피,에센셜 후드 스웻 셔츠 (CHARCOAL),1.4만,4.8,(2천+),TOP,001004,M,success
1667891,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1667891,80100,89000,8900,10,아웃스탠딩,V.S.C HOOD SWEAT(MARYS)_BLACK,5.7천,4.9,(1천+),TOP,001004,M,success
4808321,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4808321,55300,79000,23700,30,디키즈,베이직 트리 로고 후드 Navy,699,5.0,(11),TOP,001004,M,success
2099882,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2099882,35900,79000,43100,55,트래블,미시간 울버린 피그먼트 후드티 블랙 차콜,8.9만,4.8,(1만+),TOP,001004,M,success
3825870,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3825870,15800,79000,63200,80,트래블,스모크 피그먼트 후드티 오닉스 레드,973,4.8,(142),TOP,001004,M,success
1837255,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1837255,44500,89000,44500,50,프리즘웍스,DOUBLE LAYERED HOODY _ DARK GRAY,222,4.9,(17),TOP,001004,M,success
4308547,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4308547,29900,89000,59100,66,글랙,GHD019 이타샤 풀오버 후디 (BLACK),654,5.0,(12),TOP,001004,M,success
4547402,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4547402,80100,89000,8900,10,마하그리드,PILOTS HOODIE BLACK(MG2EFMM403B),749,5.0,(26),TOP,001004,M,success
4105942,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4105942,24950,49900,24950,50,레이피커스,위키드 스마일 반팔 후디 MELANGE GREY_2 (MO7TU428-097),241,4.8,(18),TOP,001004,M,success
